ticket_id,customer_id,created_date,issue_type,severity,resolution_time_hrs,resolved
TKT_0000399,CUST_000685,2024-09-11,Billing,High,48.41,1
TKT_0000400,CUST_000685,2024-10-23,Billing,Medium,27.21,1
TKT_0000401,CUST_000686,2023-11-06,Content,Low,9.39,1
TKT_0000402,CUST_000687,2024-09-01,Billing,Medium,23.7,1
TKT_0000403,CUST_000689,2023-06-11,Content,Low,10.06,1
TKT_0000404,CUST_000692,2023-05-26,Technical,Low,6.21,1
TKT_0000405,CUST_000692,2022-08-24,Billing,Medium,35.34,1
TKT_0000406,CUST_000693,2022-04-05,Billing,Medium,8.62,1
TKT_0000407,CUST_000694,2022-03-08,Technical,Low,8.4,1
TKT_0000408,CUST_000695,2023-01-06,Billing,Low,6.05,1
TKT_0000409,CUST_000696,2023-12-26,Content,Low,7.58,1
TKT_0000410,CUST_000697,2024-05-21,Billing,Low,7.76,1
TKT_0000411,CUST_000697,2023-03-04,Technical,Low,7.22,1
TKT_0000412,CUST_000698,2022-07-13,Technical,Low,9.04,1
TKT_0000413,CUST_000699,2024-05-13,Technical,Medium,29.78,1
TKT_0000414,CUST_000699,2023-06-19,Billing,High,25.42,1
TKT_0000415,CUST_000700,2022-07-01,Billing,Low,6.18,1
TKT_0000416,CUST_000701,2023-08-08,Billing,Low,7.08,1
TKT_0000417,CUST_000701,2022-12-03,Billing,Medium,42.66,1
TKT_0000418,CUST_000704,2022-10-07,Technical,Low,4.75,1
TKT_0000419,CUST_000706,2024-06-21,Technical,Medium,13.47,1
TKT_0000420,CUST_000706,2023-04-03,Technical,Low,4.57,1
TKT_0000421,CUST_000707,2024-08-28,Billing,Medium,37.06,1
TKT_0000422,CUST_000708,2024-10-14,Technical,Medium,11.45,1
TKT_0000423,CUST_000708,2023-09-08,Billing,High,52.53,1
TKT_0000424,CUST_000709,2024-07-09,Billing,Low,5.17,1
TKT_0000425,CUST_000710,2023-12-04,Technical,Low,7.71,1
TKT_0000426,CUST_000711,2022-06-16,Technical,Low,9.82,1
TKT_0000427,CUST_000719,2022-10-23,Technical,Medium,32.23,1
TKT_0000428,CUST_000721,2023-10-21,Technical,Low,5.13,1
TKT_0000429,CUST_000722,2024-02-02,Technical,High,27.2,1
TKT_0000430,CUST_000724,2023-08-29,Billing,Low,8.19,0
TKT_0000431,CUST_000724,2024-08-19,Billing,Low,4.63,1
TKT_0000432,CUST_000726,2023-01-03,Technical,Low,5.18,1
TKT_0000433,CUST_000731,2024-06-21,Technical,Medium,24.62,1
TKT_0000434,CUST_000732,2023-03-14,Technical,High,60.3,1
TKT_0000435,CUST_000734,2024-05-27,Content,Medium,32.97,0
TKT_0000436,CUST_000734,2024-11-07,Technical,Low,6.91,1
TKT_0000437,CUST_000736,2023-08-25,Technical,Low,0.5,1
TKT_0000438,CUST_000740,2023-09-21,Technical,Low,6.55,1
TKT_0000439,CUST_000740,2022-05-03,Billing,Low,3.58,1
TKT_0000440,CUST_000742,2023-04-07,Content,Low,9.59,1
TKT_0000441,CUST_000744,2022-08-24,Technical,Low,10.72,1
TKT_0000442,CUST_000750,2023-02-02,Technical,Low,3.29,1
TKT_0000443,CUST_000753,2022-12-01,Billing,Low,11.71,1
TKT_0000444,CUST_000753,2022-04-26,Content,Medium,16.96,1
TKT_0000445,CUST_000754,2023-05-03,Content,Medium,22.14,1
TKT_0000446,CUST_000760,2024-08-25,Billing,Low,8.58,1
TKT_0000447,CUST_000763,2023-03-04,Technical,Medium,18.54,1
TKT_0000448,CUST_000763,2024-04-06,Content,Low,10.04,1
TKT_0000449,CUST_000766,2023-04-09,Billing,Low,5.44,1
TKT_0000450,CUST_000769,2022-02-23,Billing,Medium,15.3,1
TKT_0000451,CUST_000770,2022-08-29,Content,Medium,27.04,1
TKT_0000452,CUST_000775,2024-12-07,Technical,Low,7.34,1
TKT_0000453,CUST_000777,2024-07-06,Content,Low,10.4,1
TKT_0000454,CUST_000777,2023-08-15,Technical,Low,3.35,1
TKT_0000455,CUST_000777,2024-05-18,Technical,Medium,31.64,1
TKT_0000456,CUST_000780,2024-09-16,Technical,Medium,16.43,1
TKT_0000457,CUST_000787,2024-12-23,Technical,Low,11.75,1
TKT_0000458,CUST_000787,2024-05-22,Billing,Low,8.91,1
TKT_0000459,CUST_000787,2022-04-14,Technical,Medium,14.41,1
TKT_0000460,CUST_000788,2022-07-31,Technical,High,37.48,1
TKT_0000461,CUST_000793,2024-07-15,Billing,Low,8.52,1
TKT_0000462,CUST_000797,2024-03-16,Billing,Medium,28.89,1
TKT_0000463,CUST_000798,2023-07-31,Technical,Low,11.47,1
TKT_0000464,CUST_000800,2022-03-27,Billing,Medium,17.59,1
TKT_0000465,CUST_000802,2024-10-08,Technical,Low,9.76,1
TKT_0000466,CUST_000802,2024-09-29,Technical,Low,6.2,1
TKT_0000467,CUST_000803,2023-08-05,Billing,High,46.35,1
TKT_0000468,CUST_000803,2022-03-26,Billing,High,43.16,1
TKT_0000469,CUST_000805,2023-02-05,Content,Medium,24.28,1
TKT_0000470,CUST_000811,2022-03-31,Billing,Low,0.5,1
TKT_0000471,CUST_000813,2023-06-21,Billing,Medium,31.21,1
TKT_0000472,CUST_000814,2024-05-13,Billing,Low,8.11,1
TKT_0000473,CUST_000816,2023-11-21,Content,Medium,4.94,1
TKT_0000474,CUST_000817,2023-11-23,Technical,High,35.17,1
TKT_0000475,CUST_000817,2023-05-04,Technical,Medium,22.16,1
TKT_0000476,CUST_000819,2024-08-13,Technical,High,17.27,1
TKT_0000477,CUST_000821,2023-03-22,Technical,Medium,14.41,1
TKT_0000478,CUST_000822,2024-06-10,Technical,Low,6.25,1
TKT_0000479,CUST_000824,2022-08-10,Technical,Low,8.77,1
TKT_0000480,CUST_000824,2024-02-03,Technical,Medium,33.6,1
TKT_0000481,CUST_000830,2022-01-17,Technical,Medium,40.27,1
TKT_0000482,CUST_000838,2022-03-27,Billing,Low,7.85,1
TKT_0000483,CUST_000838,2023-03-07,Technical,Low,8.02,1
TKT_0000484,CUST_000841,2023-09-06,Billing,Low,10.71,1
TKT_0000485,CUST_000841,2022-09-09,Billing,Low,7.34,1
TKT_0000486,CUST_000842,2023-02-14,Technical,Medium,19.2,1
TKT_0000487,CUST_000843,2023-11-08,Technical,Low,11.81,1
TKT_0000488,CUST_000843,2024-08-29,Technical,Medium,35.22,1
TKT_0000489,CUST_000848,2024-01-12,Billing,Low,7.78,1
TKT_0000490,CUST_000848,2023-02-19,Technical,Low,9.88,1
TKT_0000491,CUST_000849,2022-04-23,Technical,Low,2.85,1
TKT_0000492,CUST_000850,2022-07-09,Technical,Medium,35.48,1
TKT_0000493,CUST_000852,2024-05-27,Technical,High,35.08,1
TKT_0000494,CUST_000853,2024-05-14,Billing,Low,9.42,1
TKT_0000495,CUST_000855,2023-09-03,Technical,Low,12.09,1
TKT_0000496,CUST_000858,2024-11-25,Technical,High,47.59,1
TKT_0000497,CUST_000860,2023-02-01,Technical,Low,13.29,1
TKT_0000498,CUST_000861,2024-02-27,Content,Medium,25.63,1
TKT_0000499,CUST_000862,2024-01-02,Billing,High,31.83,1
TKT_0000500,CUST_000862,2022-05-21,Billing,High,61.09,1
TKT_0000501,CUST_000865,2022-05-10,Content,Low,5.05,1
TKT_0000502,CUST_000866,2024-12-30,Billing,Medium,23.4,1
TKT_0000503,CUST_000866,2023-09-06,Content,Medium,9.13,1
TKT_0000504,CUST_000869,2024-04-14,Technical,Medium,34.56,1
TKT_0000505,CUST_000869,2023-09-02,Technical,Low,9.12,1
TKT_0000506,CUST_000869,2022-06-15,Technical,High,66.28,1
TKT_0000507,CUST_000870,2024-03-05,Billing,Low,8.75,1
TKT_0000508,CUST_000871,2022-03-13,Technical,Low,10.68,1
TKT_0000509,CUST_000878,2024-08-19,Content,Low,6.04,1
TKT_0000510,CUST_000882,2023-01-17,Billing,Medium,29.21,1
TKT_0000511,CUST_000882,2022-01-04,Billing,Low,10.27,1
TKT_0000512,CUST_000883,2024-05-17,Content,Medium,18.46,1
TKT_0000513,CUST_000883,2022-10-03,Billing,Low,12.08,1
TKT_0000514,CUST_000889,2024-01-02,Billing,Medium,20.34,1
TKT_0000515,CUST_000890,2024-08-24,Billing,Medium,18.94,0
TKT_0000516,CUST_000891,2022-01-01,Technical,High,35.6,1
TKT_0000517,CUST_000892,2024-08-24,Billing,Medium,20.08,1
TKT_0000518,CUST_000892,2023-08-06,Content,High,44.59,0
TKT_0000519,CUST_000893,2023-10-19,Technical,Low,10.34,1
TKT_0000520,CUST_000895,2023-08-28,Content,High,63.18,0
TKT_0000521,CUST_000897,2022-07-01,Technical,High,53.06,1
TKT_0000522,CUST_000900,2023-10-17,Technical,Low,7.58,1
TKT_0000523,CUST_000901,2023-08-25,Technical,Low,7.48,1
TKT_0000524,CUST_000902,2023-06-26,Technical,Low,6.74,1
TKT_0000525,CUST_000902,2022-08-17,Technical,Low,4.27,1
TKT_0000526,CUST_000903,2023-09-25,Technical,Medium,17.67,1
TKT_0000527,CUST_000903,2022-09-01,Content,Low,9.84,1
TKT_0000528,CUST_000903,2024-01-01,Technical,Medium,33.03,1
TKT_0000529,CUST_000903,2024-02-06,Billing,Low,7.02,1
TKT_0000530,CUST_000904,2022-06-01,Billing,Low,5.18,1
TKT_0000531,CUST_000904,2023-08-11,Content,High,71.56,1
TKT_0000532,CUST_000909,2023-02-20,Technical,High,44.31,1
TKT_0000533,CUST_000911,2022-03-26,Technical,Medium,29.23,1
TKT_0000534,CUST_000913,2024-07-20,Content,Medium,31.77,0
TKT_0000535,CUST_000918,2024-01-13,Technical,Low,5.62,0
TKT_0000536,CUST_000921,2023-01-21,Billing,Low,11.83,1
TKT_0000537,CUST_000923,2024-04-09,Technical,Medium,27.32,1
TKT_0000538,CUST_000928,2022-07-05,Billing,Low,8.05,1
TKT_0000539,CUST_000928,2022-04-11,Technical,High,45.58,1
TKT_0000540,CUST_000928,2022-04-25,Billing,Medium,12.94,1
TKT_0000541,CUST_000929,2023-03-05,Billing,Low,9.99,1
TKT_0000542,CUST_000933,2024-10-26,Billing,Low,11.14,1
TKT_0000543,CUST_000934,2022-07-21,Technical,High,45.98,1
TKT_0000544,CUST_000936,2023-09-24,Technical,Low,3.29,1
TKT_0000545,CUST_000938,2024-01-26,Technical,High,75.94,1
TKT_0000546,CUST_000939,2024-09-28,Technical,Low,7.07,1
TKT_0000547,CUST_000940,2023-04-13,Billing,Low,6.64,1
TKT_0000548,CUST_000941,2024-08-30,Billing,Low,6.37,1
TKT_0000549,CUST_000942,2023-10-30,Content,High,12.45,1
TKT_0000550,CUST_000943,2023-07-26,Technical,Low,7.15,1
TKT_0000551,CUST_000943,2023-05-25,Billing,Low,12.0,1
TKT_0000552,CUST_000949,2023-05-18,Billing,Low,6.32,1
TKT_0000553,CUST_000949,2023-08-29,Technical,Low,7.45,0
TKT_0000554,CUST_000952,2022-10-05,Technical,Low,10.05,1
TKT_0000555,CUST_000952,2022-04-08,Billing,Low,7.29,1
TKT_0000556,CUST_000952,2022-06-07,Billing,Medium,28.13,1
TKT_0000557,CUST_000960,2023-11-21,Content,Medium,29.34,1
TKT_0000558,CUST_000962,2023-10-16,Content,Medium,18.3,1
TKT_0000559,CUST_000963,2024-01-16,Technical,Medium,23.66,1
TKT_0000560,CUST_000964,2024-09-29,Content,Medium,18.93,1
TKT_0000561,CUST_000970,2024-07-12,Content,Low,9.99,1
TKT_0000562,CUST_000972,2023-01-24,Content,Medium,42.38,1
TKT_0000563,CUST_000974,2023-10-29,Technical,Medium,30.93,1
TKT_0000564,CUST_000975,2023-03-20,Technical,Low,7.41,1
TKT_0000565,CUST_000976,2023-11-16,Content,Low,5.31,1
TKT_0000566,CUST_000979,2024-05-12,Billing,Medium,24.87,1
TKT_0000567,CUST_000984,2022-01-26,Content,Medium,35.01,1
TKT_0000568,CUST_000985,2022-03-23,Content,High,26.13,1
TKT_0000569,CUST_000985,2023-03-02,Technical,Medium,19.61,1
TKT_0000570,CUST_000990,2024-04-19,Content,Medium,23.55,1
TKT_0000571,CUST_000990,2024-07-10,Billing,Medium,26.15,1
TKT_0000572,CUST_000990,2022-11-02,Technical,Medium,35.18,1
TKT_0000573,CUST_000993,2022-07-18,Billing,Low,5.03,1
TKT_0000574,CUST_000993,2023-05-27,Technical,High,68.92,1
TKT_0000575,CUST_000994,2024-04-05,Content,High,72.74,1
TKT_0000576,CUST_000995,2023-07-07,Technical,Low,6.89,1
TKT_0000577,CUST_001000,2022-06-15,Billing,Low,7.56,1
TKT_0000578,CUST_001002,2024-12-03,Technical,Medium,17.66,1
TKT_0000579,CUST_001002,2023-08-13,Technical,Low,6.99,1
TKT_0000580,CUST_001003,2024-03-29,Content,Medium,37.42,1
TKT_0000581,CUST_001008,2023-09-29,Technical,Low,8.77,1
TKT_0000582,CUST_001014,2022-07-23,Content,High,47.63,1
TKT_0000583,CUST_001015,2022-08-10,Billing,Low,8.92,1
TKT_0000584,CUST_001017,2022-02-21,Technical,Medium,20.36,1
TKT_0000585,CUST_001017,2022-03-24,Billing,Low,5.04,1
TKT_0000586,CUST_001018,2024-05-04,Content,Low,13.32,0
TKT_0000587,CUST_001019,2022-09-12,Billing,Low,13.06,1
TKT_0000588,CUST_001021,2024-04-25,Technical,Low,9.95,1
TKT_0000589,CUST_001022,2022-02-14,Technical,Low,9.1,1
TKT_0000590,CUST_001023,2023-05-27,Content,Medium,24.31,1
TKT_0000591,CUST_001024,2022-11-03,Technical,Medium,33.97,1
TKT_0000592,CUST_001024,2022-05-18,Content,Low,4.8,1
TKT_0000593,CUST_001025,2023-01-22,Technical,Medium,23.48,1
TKT_0000594,CUST_001030,2024-11-15,Billing,Low,3.06,1
TKT_0000595,CUST_001032,2023-09-18,Technical,Low,10.22,0
TKT_0000596,CUST_001032,2022-09-30,Billing,High,37.47,1
TKT_0000597,CUST_001033,2023-12-30,Technical,Medium,17.17,1
TKT_0000598,CUST_001033,2022-08-14,Technical,Low,7.25,1
TKT_0000599,CUST_001033,2022-08-20,Billing,High,30.92,1
TKT_0000600,CUST_001039,2023-08-30,Billing,Low,6.01,1
TKT_0000601,CUST_001039,2023-10-13,Billing,Low,10.24,1
TKT_0000602,CUST_001040,2024-05-13,Content,Low,2.41,1
TKT_0000603,CUST_001041,2024-09-30,Technical,Medium,37.19,1
TKT_0000604,CUST_001042,2022-02-22,Content,Low,4.81,1
TKT_0000605,CUST_001042,2024-02-08,Billing,High,55.11,1
TKT_0000606,CUST_001044,2024-06-25,Content,Medium,22.55,1
TKT_0000607,CUST_001047,2023-06-14,Billing,Medium,30.77,1
TKT_0000608,CUST_001049,2024-10-11,Technical,Medium,17.08,1
TKT_0000609,CUST_001049,2024-10-13,Technical,Medium,23.69,1
TKT_0000610,CUST_001054,2023-07-16,Technical,Medium,17.77,1
TKT_0000611,CUST_001059,2023-07-19,Technical,Medium,37.01,1
TKT_0000612,CUST_001060,2023-07-05,Content,Medium,24.39,1
TKT_0000613,CUST_001061,2023-10-11,Technical,Low,4.19,1
TKT_0000614,CUST_001063,2024-04-11,Billing,Low,5.25,1
TKT_0000615,CUST_001067,2022-05-20,Content,High,35.21,1
TKT_0000616,CUST_001075,2023-08-17,Technical,Medium,21.52,1
TKT_0000617,CUST_001077,2023-09-30,Technical,Low,3.69,1
TKT_0000618,CUST_001080,2022-01-26,Billing,Low,8.44,1
TKT_0000619,CUST_001080,2024-05-13,Content,Medium,26.95,1
TKT_0000620,CUST_001081,2022-04-05,Content,Low,6.88,1
TKT_0000621,CUST_001082,2024-11-02,Technical,Low,5.36,1
TKT_0000622,CUST_001082,2022-06-05,Content,Low,0.5,1
TKT_0000623,CUST_001082,2022-04-09,Technical,Low,3.58,0
TKT_0000624,CUST_001083,2024-09-14,Technical,Medium,35.45,1
TKT_0000625,CUST_001084,2023-03-06,Technical,Medium,25.51,1
TKT_0000626,CUST_001086,2022-09-24,Technical,High,58.69,1
TKT_0000627,CUST_001089,2024-08-15,Technical,Medium,21.83,1
TKT_0000628,CUST_001090,2022-03-11,Billing,Medium,10.61,1
TKT_0000629,CUST_001091,2024-05-02,Billing,Low,13.61,1
TKT_0000630,CUST_001093,2024-04-13,Technical,High,56.38,1
TKT_0000631,CUST_001094,2023-04-13,Content,Low,4.98,1
TKT_0000632,CUST_001094,2024-06-20,Technical,High,44.08,1
TKT_0000633,CUST_001094,2022-09-08,Technical,Low,8.08,1
TKT_0000634,CUST_001099,2024-05-01,Technical,Low,1.71,0
TKT_0000635,CUST_001106,2023-08-01,Technical,Low,8.47,1
TKT_0000636,CUST_001107,2022-08-16,Technical,Low,10.95,1
TKT_0000637,CUST_001108,2023-06-25,Technical,Low,9.26,1
TKT_0000638,CUST_001118,2022-03-30,Content,Medium,24.16,0
TKT_0000639,CUST_001118,2024-01-18,Content,Medium,14.36,1
TKT_0000640,CUST_001120,2022-05-24,Billing,Low,5.0,1
TKT_0000641,CUST_001120,2022-11-20,Billing,Medium,16.24,1
TKT_0000642,CUST_001121,2023-10-03,Technical,Low,5.8,1
TKT_0000643,CUST_001122,2022-09-13,Billing,High,49.48,1
TKT_0000644,CUST_001123,2022-09-03,Technical,Medium,28.73,1
TKT_0000645,CUST_001135,2022-01-20,Technical,Low,7.58,0
TKT_0000646,CUST_001136,2022-02-11,Content,Medium,33.35,1
TKT_0000647,CUST_001139,2023-09-24,Technical,Medium,27.51,1
TKT_0000648,CUST_001139,2024-03-31,Billing,Low,5.63,1
TKT_0000649,CUST_001142,2023-06-17,Technical,Medium,22.49,1
TKT_0000650,CUST_001146,2024-12-06,Content,Low,7.41,1
TKT_0000651,CUST_001149,2023-04-28,Technical,Medium,28.62,1
TKT_0000652,CUST_001151,2023-06-27,Billing,Medium,28.52,1
TKT_0000653,CUST_001154,2022-08-30,Technical,Medium,13.82,1
TKT_0000654,CUST_001157,2022-01-23,Content,Low,9.78,1
TKT_0000655,CUST_001157,2023-08-14,Technical,Low,10.81,0
TKT_0000656,CUST_001158,2022-07-12,Content,High,42.08,1
TKT_0000657,CUST_001159,2024-09-18,Technical,Medium,7.24,1
TKT_0000658,CUST_001161,2023-05-12,Technical,Low,8.86,1
TKT_0000659,CUST_001164,2023-07-28,Technical,Low,10.95,1
TKT_0000660,CUST_001167,2023-07-08,Technical,Medium,19.29,1
TKT_0000661,CUST_001170,2022-11-29,Technical,Low,4.34,1
TKT_0000662,CUST_001171,2024-01-04,Technical,Medium,10.09,1
TKT_0000663,CUST_001176,2023-10-04,Content,Low,6.69,1
TKT_0000664,CUST_001177,2022-10-22,Technical,Medium,6.12,1
TKT_0000665,CUST_001177,2024-05-31,Billing,Medium,24.33,1
TKT_0000666,CUST_001178,2024-06-23,Technical,Medium,22.7,1
TKT_0000667,CUST_001181,2024-07-18,Technical,Low,7.37,1
TKT_0000668,CUST_001182,2022-09-17,Technical,Medium,14.55,1
TKT_0000669,CUST_001184,2024-04-11,Technical,High,45.4,1
TKT_0000670,CUST_001189,2024-04-14,Technical,Low,5.06,1
TKT_0000671,CUST_001192,2022-11-08,Billing,Medium,16.64,1
TKT_0000672,CUST_001193,2023-02-24,Technical,Medium,8.42,1
TKT_0000673,CUST_001193,2022-02-15,Content,Low,9.81,0
TKT_0000674,CUST_001194,2022-03-01,Technical,High,54.88,1
TKT_0000675,CUST_001195,2024-03-20,Billing,Low,6.35,1
TKT_0000676,CUST_001199,2023-10-29,Technical,Low,5.02,1
TKT_0000677,CUST_001199,2024-04-15,Technical,High,52.73,1
TKT_0000678,CUST_001202,2023-03-10,Content,Low,7.57,1
TKT_0000679,CUST_001202,2022-11-05,Technical,Low,8.42,1
TKT_0000680,CUST_001203,2024-08-23,Technical,Low,8.88,1
TKT_0000681,CUST_001204,2024-09-21,Billing,Medium,27.48,1
TKT_0000682,CUST_001206,2022-02-07,Technical,Low,14.04,1
TKT_0000683,CUST_001207,2024-03-21,Technical,Low,8.49,1
TKT_0000684,CUST_001208,2022-09-19,Technical,Low,5.36,1
TKT_0000685,CUST_001209,2024-01-14,Technical,Low,10.88,1
TKT_0000686,CUST_001213,2022-01-28,Billing,Low,6.53,1
TKT_0000687,CUST_001213,2022-03-28,Content,Low,9.27,1
TKT_0000688,CUST_001214,2023-03-09,Billing,Medium,25.01,1
TKT_0000689,CUST_001214,2023-10-22,Technical,Medium,14.69,1
TKT_0000690,CUST_001219,2024-03-19,Technical,Low,8.08,1
TKT_0000691,CUST_001223,2023-06-04,Billing,Low,14.83,1
TKT_0000692,CUST_001225,2023-06-04,Technical,Low,7.03,1
TKT_0000693,CUST_001228,2024-07-19,Content,Medium,33.98,1
TKT_0000694,CUST_001228,2024-05-06,Technical,Low,4.87,1
TKT_0000695,CUST_001229,2024-09-04,Technical,Low,8.24,1
TKT_0000696,CUST_001229,2023-07-29,Technical,Low,10.57,0
TKT_0000697,CUST_001230,2024-05-17,Content,Low,7.98,1
TKT_0000698,CUST_001231,2023-12-10,Billing,Low,2.77,1
TKT_0000699,CUST_001232,2023-04-10,Billing,Low,3.36,1
TKT_0000700,CUST_001243,2024-07-08,Technical,Medium,15.55,0
TKT_0000701,CUST_001243,2024-11-18,Technical,Low,10.01,1
TKT_0000702,CUST_001245,2022-09-10,Technical,Medium,30.35,1
TKT_0000703,CUST_001248,2022-06-28,Content,High,42.78,1
TKT_0000704,CUST_001250,2022-05-25,Content,Low,8.11,1
TKT_0000705,CUST_001251,2022-10-23,Technical,Medium,33.02,1
TKT_0000706,CUST_001251,2024-11-12,Technical,Low,8.38,1
TKT_0000707,CUST_001252,2024-12-21,Content,Low,5.7,1
TKT_0000708,CUST_001254,2023-10-15,Content,Low,9.34,1
TKT_0000709,CUST_001256,2024-09-27,Technical,Low,11.02,1
TKT_0000710,CUST_001258,2023-03-11,Billing,Low,10.31,1
TKT_0000711,CUST_001261,2024-03-14,Technical,Medium,21.38,0
TKT_0000712,CUST_001261,2023-07-16,Billing,Low,7.42,0
TKT_0000713,CUST_001261,2023-02-01,Technical,Medium,20.0,1
TKT_0000714,CUST_001264,2024-06-26,Technical,Medium,15.94,1
TKT_0000715,CUST_001265,2023-11-08,Technical,Low,11.98,0
TKT_0000716,CUST_001272,2024-07-12,Technical,Medium,15.6,1
TKT_0000717,CUST_001272,2023-12-17,Technical,Low,7.98,1
TKT_0000718,CUST_001274,2022-01-31,Technical,Low,10.76,1
TKT_0000719,CUST_001274,2023-05-20,Technical,Low,6.18,1
TKT_0000720,CUST_001279,2022-08-08,Billing,Low,9.33,1
TKT_0000721,CUST_001280,2023-08-03,Content,High,43.26,1
TKT_0000722,CUST_001281,2024-06-07,Content,Medium,28.9,1
TKT_0000723,CUST_001281,2023-02-03,Billing,Low,0.6,1
TKT_0000724,CUST_001282,2022-08-25,Technical,Low,8.29,1
TKT_0000725,CUST_001290,2022-10-31,Technical,Medium,11.64,1
TKT_0000726,CUST_001293,2023-05-23,Content,Low,5.89,1
TKT_0000727,CUST_001294,2024-11-05,Technical,High,40.66,1
TKT_0000728,CUST_001295,2023-06-02,Technical,Low,6.81,1
TKT_0000729,CUST_001297,2023-09-24,Content,Low,6.83,1
TKT_0000730,CUST_001299,2022-09-26,Content,High,74.26,1
TKT_0000731,CUST_001300,2023-09-29,Billing,High,84.29,1
TKT_0000732,CUST_001303,2024-03-30,Billing,Medium,27.58,1
TKT_0000733,CUST_001307,2023-07-01,Technical,Low,6.72,1
TKT_0000734,CUST_001310,2022-06-09,Billing,Low,9.59,1
TKT_0000735,CUST_001310,2023-11-26,Technical,High,35.7,1
TKT_0000736,CUST_001312,2024-07-19,Technical,Low,9.0,1
TKT_0000737,CUST_001312,2024-09-01,Technical,Low,8.43,1
TKT_0000738,CUST_001314,2023-07-08,Technical,Medium,28.43,1
TKT_0000739,CUST_001317,2023-03-26,Technical,Medium,23.78,1
TKT_0000740,CUST_001317,2024-10-18,Technical,Low,10.66,1
TKT_0000741,CUST_001320,2022-07-10,Technical,High,44.13,1
TKT_0000742,CUST_001320,2023-07-19,Content,High,48.09,1
TKT_0000743,CUST_001321,2024-01-01,Billing,Medium,20.1,1
TKT_0000744,CUST_001324,2022-03-14,Technical,Low,11.59,1
TKT_0000745,CUST_001325,2022-03-11,Content,Medium,2.93,1
TKT_0000746,CUST_001331,2024-07-01,Technical,Low,5.06,1
TKT_0000747,CUST_001335,2023-02-23,Content,Low,6.64,1
TKT_0000748,CUST_001335,2022-04-10,Content,Medium,35.06,1
TKT_0000749,CUST_001337,2024-12-23,Content,Low,7.7,1
TKT_0000750,CUST_001337,2024-03-24,Technical,Medium,15.89,1
TKT_0000751,CUST_001338,2023-04-26,Billing,Medium,35.16,1
TKT_0000752,CUST_001339,2024-11-10,Technical,Low,7.38,1
TKT_0000753,CUST_001340,2023-08-29,Technical,Medium,28.59,1
TKT_0000754,CUST_001344,2024-09-27,Billing,Medium,17.71,1
TKT_0000755,CUST_001344,2023-06-13,Content,Low,5.68,1
TKT_0000756,CUST_001346,2022-09-30,Billing,High,33.57,1
TKT_0000757,CUST_001347,2024-08-18,Billing,Low,6.65,1
TKT_0000758,CUST_001348,2022-01-06,Content,Low,5.63,1
TKT_0000759,CUST_001350,2022-03-09,Billing,Low,9.63,1
TKT_0000760,CUST_001351,2024-04-20,Technical,Low,2.68,0
TKT_0000761,CUST_001351,2022-12-11,Technical,High,48.67,1
TKT_0000762,CUST_001356,2022-02-02,Billing,Low,10.63,1
TKT_0000763,CUST_001357,2023-10-24,Content,Low,8.74,0
TKT_0000764,CUST_001360,2024-10-05,Content,Low,3.31,1
TKT_0000765,CUST_001361,2023-08-21,Content,Low,6.01,1
TKT_0000766,CUST_001364,2022-06-23,Billing,Low,8.17,1
TKT_0000767,CUST_001367,2022-10-25,Billing,Low,5.07,1
TKT_0000768,CUST_001368,2023-07-13,Billing,High,28.53,0
TKT_0000769,CUST_001369,2023-02-15,Content,Medium,14.22,1
TKT_0000770,CUST_001371,2022-06-29,Technical,Medium,18.34,1
TKT_0000771,CUST_001378,2023-11-27,Technical,Low,11.35,1
TKT_0000772,CUST_001379,2023-02-21,Content,Low,8.46,1
TKT_0000773,CUST_001379,2022-07-19,Billing,Medium,25.3,1
TKT_0000774,CUST_001382,2024-04-29,Technical,Medium,34.47,0
TKT_0000775,CUST_001384,2024-04-18,Technical,Low,10.63,1
TKT_0000776,CUST_001385,2024-07-30,Billing,Low,8.22,1
TKT_0000777,CUST_001386,2023-12-01,Technical,High,44.4,0
TKT_0000778,CUST_001387,2024-08-31,Billing,Medium,31.28,1
TKT_0000779,CUST_001387,2024-08-09,Content,Medium,24.18,1
TKT_0000780,CUST_001387,2023-10-29,Content,Medium,32.1,1
TKT_0000781,CUST_001388,2022-10-25,Technical,Medium,15.83,1
TKT_0000782,CUST_001389,2023-12-17,Technical,High,28.27,1
TKT_0000783,CUST_001396,2024-09-25,Technical,Low,9.26,1
TKT_0000784,CUST_001396,2024-03-11,Technical,Medium,26.9,0
TKT_0000785,CUST_001397,2024-12-03,Technical,Low,6.07,1
TKT_0000786,CUST_001398,2023-02-03,Billing,High,11.68,1
TKT_0000787,CUST_001399,2022-05-14,Content,Medium,37.51,1
TKT_0000788,CUST_001401,2023-02-07,Billing,Low,7.62,1
TKT_0000789,CUST_001401,2022-12-01,Technical,Medium,34.91,1
TKT_0000790,CUST_001402,2022-10-27,Content,High,43.71,1
TKT_0000791,CUST_001403,2022-05-24,Content,Low,7.7,1
TKT_0000792,CUST_001403,2023-09-14,Technical,Medium,26.32,0
TKT_0000793,CUST_001405,2023-12-23,Technical,High,48.6,1
TKT_0000794,CUST_001407,2023-01-29,Billing,Low,4.61,1
